ID,year,债权融资额度,债权融资成本,股权融资额度,股权融资成本,内部融资和贸易融资额度,内部融资和贸易融资成本,项目融资和政策融资额度,项目融资和政策融资成本
15099,2017.0,0.0,0.0,42926.4,1717.056,0.0,0.0,0.0,0.0
15197,2017.0,0.0,0.0,0.0,0.0,39144.6,2348.676,0.0,0.0
15385,2017.0,0.0,0.0,0.0,0.0,88452.0,5307.12,0.0,0.0
15416,2017.0,0.0,0.0,0.0,0.0,0.0,0.0,18840.0,1130.4
15685,2017.0,0.0,0.0,0.0,0.0,27090.0,1625.4,0.0,0.0
15886,2017.0,,0.0,3715.2,148.608,0.0,0.0,0.0,0.0
16069,2017.0,0.0,0.0,307.2,12.288,0.0,0.0,0.0,0.0
16326,2017.0,0.0,0.0,0.0,0.0,28890.0,1733.4,0.0,0.0
16758,2017.0,1288.0,103.04,0.0,0.0,0.0,0.0,0.0,0.0
16884,2017.0,0.0,0.0,103183.2,4127.3279999999995,0.0,0.0,0.0,0.0
16999,2017.0,0.0,0.0,0.0,0.0,0.0,0.0,18844.8,1130.688
17641,2017.0,6888.0,551.04,0.0,0.0,0.0,0.0,0.0,0.0
17646,2017.0,0.0,0.0,0.0,0.0,48157.2,2889.4320000000002,0.0,0.0
18216,2017.0,0.0,0.0,0.0,0.0,0.0,0.0,7776.0,466.56
18366,2017.0,3060.0,244.8,0.0,0.0,0.0,0.0,0.0,0.0
18509,2017.0,0.0,0.0,0.0,0.0,412020.0,24721.2,0.0,0.0
18837,2017.0,0.0,0.0,0.0,0.0,0.0,0.0,12355.2,741.312
18932,2017.0,1917.0,153.36,0.0,0.0,0.0,0.0,0.0,0.0
19112,2017.0,0.0,0.0,0.0,0.0,114075.0,6844.5,0.0,0.0
19317,2017.0,0.0,0.0,0.0,0.0,0.0,0.0,423.0,25.38
19501,2017.0,0.0,0.0,6894.72,275.7888,0.0,0.0,0.0,0.0
19559,2017.0,0.0,0.0,3830.4,153.216,0.0,0.0,0.0,0.0
19651,2017.0,1848.0,147.84,0.0,0.0,0.0,0.0,0.0,0.0
19876,2017.0,0.0,0.0,798.4,31.936,0.0,0.0,0.0,0.0
20333,2017.0,3240.0,259.2,0.0,0.0,0.0,0.0,0.0,0.0
20540,2017.0,0.0,0.0,0.0,0.0,0.0,,960.0,57.6
20686,2017.0,0.0,0.0,15713.28,628.5312,0.0,0.0,0.0,0.0
20812,2017.0,0.0,0.0,0.0,0.0,0.0,0.0,112.5,6.75
20853,2017.0,0.0,0.0,0.0,0.0,30513.6,1830.816,0.0,0.0
20921,2017.0,0.0,0.0,1610.88,64.4352,0.0,0.0,0.0,0.0
21044,2017.0,0.0,0.0,7890.96,315.6384,0.0,0.0,0.0,0.0
21593,2017.0,13132.0,1050.56,0.0,0.0,0.0,0.0,0.0,0.0
21913,2017.0,0.0,0.0,0.0,0.0,9750.0,585.0,0.0,0.0
21933,2017.0,0.0,0.0,0.0,0.0,0.0,0.0,18912.0,1134.72
21985,2017.0,2052.0,164.16,0.0,0.0,0.0,0.0,0.0,0.0
22166,2017.0,0.0,0.0,0.0,0.0,160380.0,9622.8,0.0,0.0
22549,2017.0,0.0,0.0,12794.88,511.7952,0.0,0.0,0.0,0.0
22785,2017.0,22308.0,1784.64,0.0,0.0,0.0,0.0,0.0,0.0
22869,2017.0,57024.0,4561.92,0.0,0.0,0.0,0.0,0.0,0.0
23208,2017.0,9594.0,767.52,,0.0,0.0,0.0,0.0,0.0
23245,2017.0,0.0,0.0,0.0,0.0,344678.4,20680.703999999998,0.0,0.0
23491,2017.0,0.0,0.0,0.0,0.0,378470.4,22708.224,0.0,0.0
23961,2017.0,0.0,0.0,0.0,0.0,0.0,0.0,1430.4,85.824
24265,2017.0,0.0,0.0,0.0,0.0,69132.0,4147.92,0.0,0.0
24611,2017.0,0.0,0.0,4350.08,174.0032,0.0,0.0,0.0,0.0
24623,2017.0,2480.0,198.4,0.0,0.0,0.0,0.0,0.0,0.0
25111,2017.0,0.0,0.0,23184.0,927.36,0.0,0.0,0.0,0.0
25208,2017.0,0.0,0.0,30901.52,1236.0608,0.0,0.0,0.0,0.0
25529,2017.0,0.0,0.0,20736.0,829.44,0.0,0.0,0.0,0.0
25732,2017.0,0.0,0.0,0.0,0.0,513216.0,30792.96,0.0,0.0
25947,2017.0,0.0,0.0,0.0,0.0,85668.0,5140.08,0.0,0.0
26293,2017.0,0.0,0.0,0.0,0.0,2488.8,149.328,0.0,0.0
26448,2017.0,0.0,0.0,0.0,0.0,0.0,0.0,2038.4,122.304
26730,2017.0,8100.0,648.0,0.0,0.0,0.0,0.0,0.0,0.0
26885,2017.0,0.0,0.0,0.0,0.0,0.0,0.0,2609.6,156.576
26888,2017.0,0.0,0.0,0.0,0.0,71784.0,4307.04,0.0,0.0
27003,2017.0,8736.0,698.88,0.0,0.0,0.0,0.0,0.0,0.0
27258,2017.0,0.0,0.0,1372.14,54.8856,0.0,0.0,0.0,0.0
27622,2017.0,15072.0,1205.76,0.0,0.0,0.0,0.0,0.0,0.0
27678,2017.0,0.0,0.0,0.0,0.0,41620.8,2497.248,0.0,0.0
27935,2017.0,0.0,0.0,0.0,0.0,78936.0,4736.16,0.0,0.0
28415,2017.0,0.0,0.0,0.0,0.0,0.0,0.0,11490.0,689.4
28529,2017.0,0.0,0.0,0.0,0.0,2800.8,168.048,0.0,0.0
29118,2017.0,0.0,0.0,0.0,0.0,0.0,0.0,492.0,29.52
29357,2017.0,0.0,0.0,31388.0,1255.52,0.0,0.0,0.0,0.0
29403,2017.0,0.0,0.0,0.0,0.0,0.0,0.0,1588.8,95.32799999999999
29427,2017.0,0.0,0.0,19077.12,763.0848,0.0,0.0,0.0,0.0
29593,2017.0,0.0,0.0,0.0,0.0,0.0,0.0,3096.0,185.76
29601,2017.0,0.0,0.0,0.0,0.0,24900.0,1494.0,0.0,0.0
29967,2017.0,0.0,0.0,0.0,0.0,129871.5,7792.29,0.0,0.0
29976,2017.0,0.0,0.0,0.0,0.0,84801.6,5088.096,0.0,0.0
30132,2015.0,0.0,0.0,9262.8,370.51199999999994,,0.0,0.0,0.0
30246,2015.0,0.0,0.0,0.0,0.0,405367.2,24322.032000000003,0.0,0.0
30264,2015.0,0.0,0.0,1462.68,58.5072,0.0,0.0,0.0,0.0
30302,2015.0,16152.0,1292.16,0.0,0.0,0.0,0.0,0.0,0.0
30369,2015.0,0.0,0.0,0.0,0.0,7238.4,434.30400000000003,0.0,0.0
31143,2015.0,0.0,0.0,0.0,0.0,0.0,0.0,3199.5,191.97
31438,2015.0,0.0,0.0,0.0,0.0,0.0,0.0,398.4,23.904
31622,2015.0,0.0,0.0,0.0,0.0,0.0,0.0,20790.0,1247.4
31842,2015.0,0.0,0.0,0.0,0.0,0.0,0.0,6600.0,396.0
32128,2015.0,0.0,0.0,15340.0,613.6,0.0,0.0,0.0,0.0
32253,2015.0,0.0,0.0,16843.2,673.7280000000001,0.0,0.0,0.0,0.0
32388,2015.0,5376.0,430.08,0.0,0.0,0.0,0.0,0.0,0.0
32579,2015.0,25872.0,2069.76,0.0,0.0,,0.0,0.0,0.0
32676,2015.0,28736.0,2298.88,0.0,0.0,0.0,0.0,0.0,0.0
32760,2015.0,0.0,0.0,0.0,0.0,9585.0,575.1,0.0,0.0
32969,2015.0,0.0,0.0,50019.2,2000.7679999999998,0.0,0.0,0.0,0.0
32995,2015.0,0.0,0.0,0.0,0.0,279052.8,16743.168,0.0,0.0
33282,2015.0,0.0,0.0,0.0,0.0,0.0,0.0,44.4,2.6639999999999997
34049,2015.0,0.0,0.0,0.0,0.0,427770.0,25666.2,0.0,0.0
34074,2015.0,0.0,0.0,0.0,0.0,0.0,0.0,28.8,1.7280000000000002
34248,2015.0,0.0,0.0,0.0,0.0,77107.2,4626.432,0.0,0.0
34308,2015.0,0.0,0.0,0.0,0.0,46947.6,2816.8559999999998,0.0,0.0
34470,2015.0,5840.0,467.2,0.0,0.0,0.0,0.0,0.0,0.0
34569,2015.0,0.0,0.0,0.0,0.0,0.0,0.0,547.2,32.832
34772,2015.0,0.0,0.0,13395.36,535.8144,0.0,0.0,0.0,0.0
34823,2015.0,0.0,0.0,0.0,0.0,8049.6,482.976,0.0,0.0
35119,2015.0,1755.0,140.4,0.0,0.0,0.0,0.0,0.0,0.0
35426,2015.0,0.0,0.0,0.0,0.0,0.0,0.0,884.8,53.088
35492,2015.0,0.0,0.0,0.0,0.0,37748.7,2264.922,0.0,0.0
35662,2015.0,0.0,0.0,6979.5,279.18,0.0,0.0,0.0,0.0
35703,2015.0,0.0,0.0,1149.96,45.9984,0.0,0.0,0.0,0.0
35750,2015.0,0.0,,0.0,0.0,24948.0,1496.88,0.0,0.0
35844,2015.0,0.0,0.0,0.0,0.0,2655.0,159.3,0.0,0.0
35887,2015.0,8658.0,692.64,0.0,0.0,0.0,0.0,0.0,0.0
36046,2015.0,0.0,0.0,0.0,0.0,0.0,0.0,3850.0,231.0
36360,2015.0,7600.0,608.0,0.0,0.0,0.0,0.0,0.0,0.0
36679,2015.0,0.0,0.0,0.0,0.0,0.0,0.0,4568.4,274.10400000000004
36727,2015.0,0.0,0.0,10417.5,416.7,0.0,0.0,0.0,0.0
36740,2015.0,15160.0,1212.8,0.0,0.0,0.0,0.0,0.0,0.0
36941,2015.0,0.0,0.0,0.0,0.0,72318.0,4339.08,0.0,0.0
37342,2015.0,7344.0,587.52,0.0,0.0,0.0,0.0,0.0,
37412,2015.0,0.0,0.0,0.0,0.0,19800.0,1188.0,0.0,0.0
37653,2015.0,0.0,0.0,0.0,0.0,5426.4,,0.0,0.0
37721,2015.0,0.0,0.0,0.0,0.0,0.0,0.0,760.8,45.648
38023,2015.0,4910.0,392.8,0.0,0.0,0.0,0.0,0.0,0.0
38032,2015.0,0.0,0.0,152.1,6.084,0.0,0.0,0.0,0.0
38062,2015.0,20306.0,1624.48,0.0,0.0,0.0,0.0,0.0,0.0
38296,2015.0,0.0,0.0,0.0,0.0,0.0,0.0,11020.0,661.2
38401,2015.0,0.0,0.0,0.0,0.0,192372.0,11542.32,0.0,0.0
38406,2015.0,0.0,0.0,0.0,0.0,0.0,0.0,633.6,38.016
38610,2015.0,0.0,0.0,24980.4,999.216,0.0,0.0,0.0,0.0
38611,2015.0,5922.0,473.76,0.0,,0.0,0.0,0.0,0.0
38714,2015.0,0.0,0.0,0.0,0.0,0.0,0.0,1898.0,113.88
38764,2015.0,0.0,0.0,51084.0,2043.36,0.0,0.0,0.0,0.0
38864,2015.0,0.0,0.0,3199.6,127.984,0.0,0.0,0.0,0.0
38946,2015.0,8877.0,710.16,0.0,0.0,0.0,0.0,0.0,0.0
39802,2015.0,0.0,0.0,0.0,0.0,0.0,0.0,22074.0,1324.44
40190,2015.0,0.0,0.0,0.0,0.0,0.0,0.0,665.1,39.906
40231,2015.0,0.0,0.0,0.0,0.0,0.0,0.0,5868.0,352.08
40950,2015.0,8008.0,640.64,0.0,0.0,0.0,0.0,0.0,0.0
41027,2015.0,0.0,0.0,0.0,0.0,23868.0,,,0.0
41159,2015.0,0.0,0.0,0.0,0.0,141847.2,8510.832,0.0,0.0
41345,2015.0,0.0,0.0,0.0,0.0,41526.0,2491.56,0.0,0.0
41405,2015.0,0.0,0.0,12420.0,496.8,0.0,0.0,0.0,0.0
41451,2015.0,0.0,0.0,7728.0,309.12,0.0,0.0,0.0,0.0
41570,2015.0,0.0,0.0,0.0,0.0,72189.0,4331.34,0.0,0.0
41860,2015.0,0.0,0.0,2111.2,84.448,0.0,0.0,0.0,0.0
41906,2015.0,0.0,0.0,0.0,0.0,0.0,0.0,10550.4,633.024
42114,2015.0,7930.0,634.4,0.0,0.0,0.0,0.0,0.0,0.0
42406,2015.0,0.0,0.0,0.0,0.0,52800.0,3168.0,0.0,0.0
42484,2015.0,0.0,0.0,0.0,0.0,97650.0,5859.0,0.0,0.0
42739,2015.0,0.0,0.0,0.0,0.0,10238.4,614.304,0.0,0.0
42770,2015.0,656.0,52.48,0.0,0.0,0.0,0.0,0.0,0.0
43021,2015.0,0.0,0.0,12350.0,494.0,0.0,0.0,0.0,0.0
44291,2015.0,0.0,0.0,4354.56,174.1824,0.0,0.0,0.0,0.0
44974,2015.0,8388.0,671.04,0.0,0.0,0.0,0.0,0.0,0.0
45221,2015.0,2282.0,182.56,0.0,0.0,0.0,0.0,0.0,0.0
45362,2015.0,0.0,0.0,0.0,0.0,0.0,0.0,5484.0,329.04
45750,2015.0,0.0,0.0,20358.0,814.32,0.0,0.0,0.0,0.0
45825,2015.0,0.0,0.0,13595.4,543.816,0.0,0.0,0.0,0.0
46259,2015.0,6990.0,559.2,0.0,0.0,0.0,0.0,0.0,0.0
46274,2015.0,0.0,0.0,0.0,0.0,0.0,0.0,267.6,16.055999999999997
46556,2015.0,0.0,0.0,0.0,0.0,372985.2,22379.112,0.0,0.0
46787,2015.0,0.0,0.0,0.0,0.0,0.0,0.0,8046.0,482.76
47053,2015.0,0.0,0.0,0.0,0.0,0.0,0.0,2011.2,120.67200000000001
47264,2015.0,0.0,0.0,0.0,0.0,0.0,0.0,3811.5,228.69
47267,2015.0,0.0,0.0,4766.72,190.6688,0.0,0.0,0.0,0.0
47352,2015.0,0.0,0.0,16420.8,656.832,0.0,0.0,0.0,0.0
47417,2015.0,0.0,0.0,14304.64,572.1856,0.0,0.0,0.0,0.0
47464,2015.0,0.0,0.0,802.56,32.1024,0.0,0.0,0.0,0.0
47871,2015.0,1232.0,98.56,0.0,0.0,0.0,0.0,0.0,0.0
47964,2015.0,21936.0,1754.88,0.0,0.0,0.0,0.0,0.0,0.0
48204,2015.0,0.0,0.0,0.0,0.0,390432.0,23425.92,0.0,0.0
48222,2015.0,0.0,0.0,0.0,0.0,0.0,0.0,800.1,48.006
48228,2015.0,1034.0,82.72,0.0,0.0,0.0,0.0,0.0,0.0
48254,2015.0,0.0,0.0,0.0,0.0,0.0,0.0,1755.0,105.3
48272,2015.0,28332.0,2266.56,0.0,0.0,0.0,0.0,0.0,0.0
48367,2015.0,0.0,0.0,0.0,0.0,0.0,0.0,6708.0,402.48
48533,2015.0,0.0,0.0,8758.4,,0.0,0.0,0.0,0.0
49019,2015.0,0.0,0.0,0.0,0.0,0.0,0.0,358.8,21.528000000000002
49446,2015.0,56250.0,4500.0,0.0,0.0,0.0,0.0,0.0,0.0
49469,2015.0,0.0,0.0,0.0,0.0,8568.0,514.08,0.0,0.0
49545,2015.0,0.0,0.0,9349.2,373.968,0.0,0.0,0.0,0.0
49822,2015.0,0.0,0.0,16104.0,644.16,0.0,0.0,0.0,0.0
49879,2015.0,0.0,0.0,0.0,0.0,114180.0,6850.8,0.0,0.0
50052,2015.0,0.0,0.0,0.0,0.0,826056.0,49563.36,0.0,0.0
50164,2015.0,0.0,0.0,13867.2,554.688,0.0,0.0,0.0,0.0
50191,2015.0,0.0,0.0,0.0,0.0,0.0,0.0,743.6,44.61600000000001
50741,2015.0,24920.0,1993.6,0.0,0.0,0.0,0.0,0.0,0.0
50937,2015.0,0.0,0.0,0.0,0.0,20632.5,1237.95,0.0,0.0
51078,2015.0,0.0,0.0,590.4,23.616,0.0,0.0,0.0,0.0
51148,2015.0,0.0,0.0,0.0,0.0,0.0,0.0,405.0,24.3
51343,2015.0,17580.0,1406.4,0.0,0.0,0.0,0.0,0.0,0.0
51422,2015.0,0.0,0.0,20638.8,825.552,0.0,0.0,0.0,0.0
51503,2015.0,0.0,0.0,0.0,0.0,0.0,0.0,404.1,24.246
51832,2015.0,4650.0,372.0,0.0,0.0,0.0,0.0,0.0,0.0
51833,2015.0,0.0,0.0,0.0,0.0,0.0,0.0,47.6,2.8560000000000003
51869,2015.0,0.0,0.0,,9.504,0.0,0.0,0.0,0.0
52105,2015.0,0.0,0.0,2692.8,107.712,0.0,0.0,0.0,0.0
52327,2015.0,0.0,0.0,0.0,0.0,0.0,0.0,4422.0,265.32
52328,2015.0,0.0,0.0,1360.8,54.431999999999995,0.0,0.0,0.0,0.0
52443,2015.0,0.0,0.0,7571.2,302.848,0.0,0.0,0.0,0.0
52797,2015.0,0.0,0.0,0.0,0.0,40294.8,2417.688,0.0,0.0
53346,2015.0,0.0,0.0,303.52,12.1408,0.0,0.0,0.0,0.0
53589,2015.0,4140.0,331.2,0.0,0.0,0.0,0.0,0.0,0.0
53829,2015.0,35308.0,2824.64,0.0,0.0,0.0,0.0,0.0,0.0
54161,2015.0,0.0,0.0,0.0,0.0,12672.0,760.32,0.0,0.0
54328,2015.0,0.0,0.0,0.0,0.0,255352.5,15321.15,0.0,0.0
54813,2015.0,0.0,0.0,6400.44,256.0176,0.0,0.0,0.0,0.0
55206,2015.0,0.0,0.0,2325.96,93.0384,0.0,0.0,0.0,0.0
55417,2015.0,0.0,0.0,0.0,0.0,314437.5,18866.25,0.0,0.0
55465,2015.0,0.0,0.0,0.0,0.0,0.0,0.0,5696.0,341.76
55990,2015.0,0.0,0.0,0.0,0.0,0.0,0.0,192.6,11.556
56210,2015.0,0.0,0.0,0.0,0.0,65772.0,3946.32,0.0,0.0
56906,2015.0,0.0,0.0,7413.12,296.5248,0.0,0.0,0.0,0.0
57172,2015.0,13446.0,1075.68,0.0,0.0,0.0,0.0,0.0,0.0
57184,2015.0,13156.0,1052.48,0.0,0.0,0.0,0.0,0.0,0.0
57345,2015.0,17460.0,1396.8,0.0,0.0,0.0,0.0,0.0,0.0
57449,2015.0,0.0,0.0,22239.6,889.584,0.0,0.0,0.0,0.0
57506,2015.0,0.0,0.0,0.0,0.0,0.0,0.0,1728.0,103.68
57751,2015.0,0.0,0.0,5359.2,214.368,0.0,0.0,0.0,0.0
57799,2015.0,0.0,0.0,0.0,0.0,0.0,0.0,1425.0,85.5
57871,2015.0,0.0,0.0,0.0,0.0,18823.2,1129.392,0.0,0.0
58140,2015.0,0.0,0.0,4121.6,164.864,0.0,0.0,0.0,0.0
58233,2015.0,21684.0,1734.72,0.0,0.0,0.0,0.0,0.0,0.0
58343,2015.0,0.0,0.0,0.0,0.0,86788.8,5207.3279999999995,0.0,0.0
59433,2015.0,0.0,0.0,0.0,0.0,207152.4,12429.143999999998,0.0,0.0
59532,2015.0,0.0,0.0,0.0,0.0,0.0,0.0,2979.6,178.77599999999998
59684,2015.0,6675.0,534.0,0.0,0.0,0.0,0.0,0.0,0.0
59893,2015.0,0.0,0.0,0.0,0.0,12555.0,753.3,0.0,0.0
59960,2015.0,8220.0,657.6,0.0,0.0,0.0,0.0,0.0,0.0
30132,2016.0,0.0,0.0,2822.0,112.88,0.0,0.0,0.0,0.0
30246,2016.0,0.0,0.0,0.0,0.0,103410.0,6204.6,0.0,0.0
30264,2016.0,0.0,0.0,0.0,0.0,39578.4,2374.7039999999997,0.0,0.0
30302,2016.0,0.0,0.0,2799.68,111.9872,0.0,0.0,0.0,0.0
30369,2016.0,0.0,0.0,0.0,0.0,0.0,0.0,1075.2,64.512
31143,2016.0,0.0,0.0,0.0,0.0,22752.0,1365.12,0.0,0.0
31438,2016.0,0.0,0.0,0.0,0.0,0.0,0.0,265.6,15.936
31622,2016.0,0.0,0.0,3564.0,142.56,0.0,0.0,0.0,0.0
31842,2016.0,14080.0,1126.4,0.0,0.0,0.0,0.0,,0.0
32128,2016.0,11505.0,920.4,0.0,0.0,0.0,0.0,0.0,0.0
32253,2016.0,0.0,0.0,0.0,0.0,0.0,0.0,1113.6,66.816
32388,2016.0,6144.0,491.52,0.0,0.0,0.0,0.0,0.0,0.0
32579,2016.0,0.0,0.0,0.0,0.0,0.0,0.0,8316.0,498.96
32676,2016.0,0.0,0.0,0.0,0.0,0.0,0.0,3232.8,193.968
32760,2016.0,0.0,0.0,0.0,0.0,59640.0,3578.4,0.0,0.0
32969,2016.0,0.0,0.0,0.0,0.0,125280.0,7516.8,0.0,0.0
32995,2016.0,0.0,0.0,0.0,0.0,0.0,0.0,1216.8,73.008
33282,2016.0,1480.0,118.4,0.0,0.0,0.0,0.0,0.0,0.0
34049,2016.0,0.0,0.0,2444.4,97.77600000000001,0.0,0.0,0.0,0.0
34074,2016.0,0.0,0.0,4860.0,194.4,0.0,0.0,0.0,0.0
34248,2016.0,2510.0,200.8,0.0,0.0,0.0,0.0,0.0,0.0
34308,2016.0,0.0,0.0,0.0,0.0,0.0,0.0,3780.0,226.8
34470,2016.0,0.0,0.0,0.0,0.0,120888.0,7253.28,0.0,0.0
34569,2016.0,0.0,0.0,14117.76,564.7104,0.0,0.0,0.0,0.0
34772,2016.0,0.0,0.0,30373.2,1214.928,0.0,0.0,0.0,0.0
34823,2016.0,0.0,0.0,0.0,0.0,0.0,0.0,838.5,50.31
35119,2016.0,756.0,60.48,0.0,0.0,0.0,0.0,0.0,0.0
35426,2016.0,0.0,0.0,0.0,0.0,170047.5,10202.85,0.0,0.0
35492,2016.0,0.0,0.0,0.0,0.0,0.0,0.0,669.6,40.176
35662,2016.0,0.0,0.0,2030.4,81.21600000000001,0.0,0.0,0.0,0.0
35703,2016.0,0.0,0.0,0.0,0.0,11366.4,681.9839999999999,0.0,0.0
35750,2016.0,0.0,0.0,0.0,0.0,57105.0,3426.3,0.0,0.0
35844,2016.0,0.0,0.0,0.0,0.0,5451.6,327.096,0.0,0.0
35887,2016.0,0.0,0.0,0.0,0.0,0.0,0.0,962.0,57.72
36046,2016.0,0.0,0.0,0.0,0.0,92400.0,5544.0,0.0,0.0
36360,2016.0,0.0,0.0,0.0,0.0,0.0,0.0,5700.0,342.0
36679,2016.0,25380.0,2030.4,0.0,0.0,0.0,0.0,0.0,0.0
36727,2016.0,0.0,0.0,0.0,0.0,36669.6,2200.176,0.0,0.0
36740,2016.0,0.0,0.0,0.0,0.0,75042.0,4502.52,0.0,0.0
36941,2016.0,0.0,0.0,0.0,0.0,0.0,0.0,2552.4,153.144
37342,2016.0,0.0,0.0,0.0,0.0,47736.0,2864.16,0.0,0.0
37412,2016.0,0.0,0.0,4862.0,194.48,0.0,0.0,0.0,0.0
37653,2016.0,0.0,0.0,7296.0,291.84,0.0,0.0,0.0,0.0
37721,2016.0,0.0,0.0,3994.2,159.768,,0.0,0.0,0.0
38023,2016.0,16203.0,1296.24,0.0,0.0,0.0,0.0,0.0,0.0
38032,2016.0,312.0,24.96,0.0,0.0,0.0,0.0,0.0,0.0
38062,2016.0,0.0,0.0,0.0,0.0,65604.0,3936.24,0.0,0.0
38296,2016.0,6061.0,484.88,0.0,0.0,0.0,0.0,0.0,0.0
38401,2016.0,0.0,0.0,0.0,0.0,0.0,0.0,1131.6,67.896
38406,2016.0,0.0,0.0,0.0,0.0,0.0,0.0,132.0,7.92
38610,2016.0,30069.0,2405.52,0.0,0.0,0.0,0.0,0.0,0.0
38611,2016.0,7896.0,,0.0,0.0,0.0,0.0,0.0,0.0
38714,2016.0,4088.0,327.04,0.0,0.0,0.0,0.0,0.0,0.0
38764,2016.0,30745.0,2459.6,0.0,0.0,0.0,0.0,0.0,0.0
38864,2016.0,0.0,0.0,86894.4,3475.776,0.0,0.0,0.0,0.0
38946,2016.0,0.0,0.0,0.0,0.0,0.0,0.0,5164.8,309.888
39802,2016.0,0.0,0.0,97465.2,3898.6079999999997,0.0,0.0,0.0,0.0
40190,2016.0,0.0,0.0,0.0,0.0,0.0,0.0,8868.0,532.08
40231,2016.0,0.0,0.0,0.0,0.0,0.0,0.0,1043.2,62.592
40950,2016.0,0.0,0.0,0.0,0.0,0.0,0.0,5148.0,308.88
41027,2016.0,0.0,0.0,3931.2,157.248,0.0,0.0,0.0,0.0
41159,2016.0,0.0,0.0,0.0,0.0,236412.0,14184.72,0.0,0.0
41345,2016.0,0.0,0.0,0.0,0.0,0.0,0.0,922.8,55.368
41405,2016.0,0.0,0.0,59616.0,2384.64,0.0,0.0,0.0,0.0
41451,2016.0,11592.0,927.36,0.0,0.0,0.0,0.0,0.0,0.0
41570,2016.0,0.0,0.0,0.0,0.0,244332.0,14659.92,0.0,0.0
41860,2016.0,24128.0,1930.24,0.0,0.0,0.0,0.0,0.0,0.0
41906,2016.0,0.0,0.0,0.0,0.0,0.0,0.0,11304.0,678.24
42114,2016.0,0.0,0.0,614.88,24.5952,0.0,0.0,0.0,0.0
42406,2016.0,0.0,0.0,0.0,0.0,250470.0,15028.2,0.0,0.0
42484,2016.0,0.0,0.0,0.0,0.0,125550.0,7533.0,0.0,0.0
42739,2016.0,0.0,0.0,0.0,0.0,12276.6,736.596,0.0,0.0
42770,2016.0,0.0,0.0,0.0,0.0,0.0,0.0,1640.0,98.4
43021,2016.0,10725.0,858.0,0.0,0.0,0.0,0.0,0.0,0.0
44291,2016.0,0.0,0.0,15552.0,622.08,0.0,0.0,0.0,0.0
44974,2016.0,0.0,0.0,0.0,0.0,0.0,0.0,932.0,55.92
45221,2016.0,0.0,0.0,0.0,0.0,37164.0,2229.84,0.0,0.0
45362,2016.0,36560.0,2924.8,0.0,0.0,0.0,0.0,0.0,0.0
45750,2016.0,0.0,0.0,0.0,0.0,493290.0,29597.4,0.0,0.0
45825,2016.0,0.0,0.0,0.0,0.0,0.0,0.0,1120.5,67.23
46259,2016.0,0.0,0.0,3998.28,159.9312,0.0,0.0,0.0,0.0
46274,2016.0,0.0,0.0,0.0,0.0,0.0,0.0,1003.5,60.21
46556,2016.0,0.0,0.0,0.0,0.0,0.0,0.0,18696.0,1121.76
46787,2016.0,0.0,0.0,0.0,0.0,299847.6,17990.856,0.0,0.0
47053,2016.0,0.0,0.0,2346.4,93.85600000000001,0.0,0.0,0.0,0.0
47264,2016.0,0.0,0.0,0.0,0.0,39916.8,2395.008,0.0,0.0
47267,2016.0,13440.0,1075.2,0.0,0.0,0.0,0.0,0.0,0.0
47352,2016.0,0.0,0.0,0.0,0.0,,20958.912,0.0,0.0
47417,2016.0,0.0,0.0,181939.2,7277.568,0.0,0.0,0.0,0.0
47464,2016.0,836.0,66.88,0.0,0.0,0.0,0.0,0.0,0.0
47871,2016.0,0.0,0.0,0.0,0.0,0.0,0.0,3520.0,211.2
47964,2016.0,0.0,0.0,0.0,0.0,0.0,0.0,1782.3,106.93799999999999
48204,2016.0,43575.0,3486.0,0.0,0.0,0.0,0.0,0.0,0.0
48222,2016.0,0.0,0.0,0.0,0.0,0.0,0.0,1524.0,91.44
48228,2016.0,0.0,0.0,0.0,0.0,0.0,,1034.0,62.04
48254,2016.0,0.0,0.0,0.0,0.0,110565.0,6633.9,0.0,0.0
48272,2016.0,0.0,0.0,0.0,0.0,0.0,0.0,19675.0,1180.5
48367,2016.0,0.0,0.0,163744.0,6549.76,0.0,0.0,0.0,0.0
48533,2016.0,0.0,0.0,0.0,0.0,0.0,0.0,938.4,56.303999999999995
49019,2016.0,0.0,0.0,0.0,0.0,7728.0,463.68,0.0,0.0
49446,2016.0,0.0,0.0,0.0,0.0,0.0,0.0,6000.0,360.0
49469,2016.0,2856.0,228.48,0.0,0.0,0.0,0.0,0.0,0.0
49545,2016.0,2544.0,203.52,0.0,0.0,0.0,0.0,0.0,0.0
49822,2016.0,0.0,0.0,0.0,0.0,,6522.12,0.0,0.0
49879,2016.0,0.0,0.0,0.0,0.0,0.0,0.0,20760.0,
50052,2016.0,26820.0,2145.6,0.0,0.0,0.0,0.0,0.0,0.0
50164,2016.0,0.0,0.0,47071.44,1882.8576,0.0,0.0,0.0,0.0
50191,2016.0,0.0,0.0,3843.84,153.7536,,0.0,0.0,0.0
50741,2016.0,28035.0,2242.8,0.0,0.0,0.0,0.0,0.0,0.0
50937,2016.0,0.0,0.0,67596.0,2703.84,0.0,0.0,0.0,0.0
51078,2016.0,0.0,0.0,2592.0,103.68,0.0,0.0,0.0,0.0
51148,2016.0,0.0,0.0,0.0,0.0,0.0,0.0,445.5,26.73
51343,2016.0,0.0,0.0,101260.8,4050.4320000000002,0.0,0.0,0.0,0.0
