ID,year,从业人数,资产总额,负债总额,营业总收入,主营业务收入,利润总额,净利润,纳税总额,所有者权益合计
29593,2016.0,197.0,189200.0,361200.0,529760.0,370832.0,264880.0,-52976.0,0.0,-172000.0
29601,2016.0,330.0,14940.0,19920.0,73206.0,43923.6,14641.2,-7320.6,0.0,-4980.0
29967,2016.0,253.0,370400.0,731540.0,1481600.0,1185280.0,740800.0,-148160.0,0.0,-361140.0
29976,2016.0,632.0,193280.0,93620.0,908416.0,454208.0,90841.6,-90841.6,0.0,99660.0
28,2017.0,393.0,82000.0,159900.0,172200.0,103320.0,17220.0,-17220.0,0.0,-77900.0
230,2017.0,592.0,151200.0,221760.0,30240.0,15120.0,15120.0,-3024.0,0.0,-70560.0
429,2017.0,532.0,348120.0,338450.0,1322856.0,925999.2,396856.8,-132285.6,0.0,9670.0
693,2017.0,760.0,100320.0,45980.0,321024.0,128409.6,160512.0,-32102.4,0.0,54340.0
727,2017.0,584.0,697600.0,1033320.0,2511360.0,1004544.0,502272.0,-251136.0,0.0,-335720.0
990,2017.0,880.0,75960.0,101280.0,372204.0,260542.8,37220.4,-37220.4,0.0,-25320.0
1137,2017.0,215.0,100800.0,147840.0,80640.0,32256.0,40320.0,-8064.0,0.0,-47040.0
1274,2017.0,666.0,428000.0,633975.0,1326800.0,928760.0,265360.0,-132680.0,0.0,-205975.0
1560,2017.0,958.0,238000.0,346500.0,119000.0,95200.0,35700.0,-11900.0,0.0,-108500.0
1873,2017.0,,70070.0,63700.0,42042.0,21021.0,,-4204.2,0.0,6370.0
2260,2017.0,947.0,63210.0,81270.0,290766.0,116306.4,58153.2,-29076.6,,-18060.0
2694,2017.0,661.0,109350.0,,459270.0,275562.0,183708.0,-45927.0,0.0,-51030.0
2992,2017.0,188.0,26700.0,48060.0,40050.0,20025.0,8010.0,-4005.0,0.0,-21360.0
3261,2017.0,725.0,472600.0,233520.0,236300.0,94520.0,118150.0,-23630.0,0.0,239080.0
3313,2017.0,853.0,426360.0,836000.0,255816.0,127908.0,127908.0,-25581.6,0.0,-409640.0
3537,2017.0,396.0,89000.0,126825.0,124600.0,99680.0,37380.0,-12460.0,0.0,-37825.0
3719,2017.0,572.0,304320.0,297980.0,1186848.0,949478.4,356054.4,-118684.8,0.0,6340.0
3720,2017.0,813.0,35840.0,17600.0,10752.0,7526.4,3225.6,-1075.2,0.0,18240.0
3742,2017.0,317.0,217000.0,418500.0,347200.0,138880.0,138880.0,-34720.0,0.0,-201500.0
3770,2017.0,740.0,115680.0,53020.0,381744.0,305395.2,190872.0,-38174.4,0.0,62660.0
4107,2017.0,109.0,518700.0,255360.0,1659840.0,995904.0,497952.0,-165984.0,0.0,263340.0
4321,2017.0,622.0,397920.0,584445.0,716256.0,358128.0,214876.8,-71625.6,0.0,-186525.0
4911,2017.0,347.0,130880.0,122700.0,78528.0,47116.8,15705.6,-7852.8,0.0,8180.0
5267,2017.0,107.0,16290.0,21720.0,76563.0,38281.5,30625.2,-7656.3,0.0,-5430.0
5646,2017.0,330.0,3220.0,2990.0,13202.0,9241.4,3960.6,-1320.2,0.0,230.0
6172,2017.0,235.0,124950.0,185220.0,274890.0,137445.0,109956.0,-27489.0,0.0,-60270.0
6357,2017.0,305.0,233600.0,229950.0,163520.0,65408.0,81760.0,-16352.0,0.0,3650.0
6370,2017.0,617.0,28320.0,13570.0,124608.0,62304.0,24921.6,-12460.8,0.0,14750.0
7662,2017.0,900.0,225600.0,216200.0,1037760.0,622656.0,415104.0,-103776.0,0.0,9400.0
7706,2017.0,159.0,17400.0,25230.0,17400.0,12180.0,1740.0,-1740.0,0.0,-7830.0
7824,2017.0,843.0,95160.0,174460.0,66612.0,53289.6,13322.4,-6661.2,0.0,-79300.0
7865,2017.0,136.0,337740.0,164540.0,371514.0,222908.4,111454.2,-37151.4,0.0,173200.0
8444,2017.0,52.0,38400.0,35840.0,157440.0,125952.0,62976.0,-15744.0,0.0,2560.0
8492,2017.0,450.0,24960.0,34320.0,99840.0,49920.0,39936.0,-9984.0,0.0,-9360.0
8608,2017.0,291.0,191760.0,275655.0,709512.0,567609.6,283804.8,-70951.2,0.0,-83895.0
8663,2017.0,817.0,,19780.0,101200.0,60720.0,20240.0,-10120.0,0.0,20700.0
8854,2017.0,94.0,281880.0,137025.0,169128.0,67651.2,67651.2,,0.0,144855.0
8872,2017.0,512.0,568320.0,1118880.0,1704960.0,852480.0,170496.0,-170496.0,0.0,-550560.0
8972,2017.0,892.0,35880.0,17480.0,3588.0,2870.4,1435.2,-358.8,0.0,18400.0
9095,2017.0,61.0,330000.0,323400.0,1485000.0,594000.0,297000.0,-148500.0,0.0,6600.0
9124,2017.0,375.0,7200.0,3360.0,23040.0,13824.0,2304.0,-2304.0,0.0,3840.0
9476,2017.0,451.0,579600.0,1139880.0,2376360.0,1901088.0,712908.0,-237636.0,0.0,-560280.0
9542,2017.0,647.0,259500.0,125425.0,1193700.0,477480.0,119370.0,-119370.0,0.0,134075.0
9663,2017.0,310.0,98700.0,97290.0,256620.0,128310.0,25662.0,-25662.0,0.0,1410.0
9998,2017.0,803.0,324000.0,315900.0,1134000.0,680400.0,453600.0,-113400.0,0.0,8100.0
10470,2017.0,278.0,229000.0,336630.0,595400.0,357240.0,178620.0,-59540.0,0.0,-107630.0
10813,2017.0,937.0,208530.0,297900.0,62559.0,43791.3,31279.5,-6255.9,0.0,-89370.0
10869,2017.0,489.0,237640.0,342750.0,998088.0,598852.8,299426.4,-99808.8,0.0,-105110.0
10994,2017.0,538.0,248490.0,120480.0,74547.0,52182.9,14909.4,-7454.7,0.0,128010.0
10995,2017.0,536.0,159360.0,77190.0,175296.0,87648.0,17529.6,-17529.6,0.0,82170.0
10999,2017.0,634.0,27840.0,13050.0,13920.0,11136.0,1392.0,-1392.0,0.0,14790.0
11796,2017.0,646.0,61900.0,55710.0,129990.0,103992.0,25998.0,-12999.0,0.0,6190.0
12192,2017.0,112.0,56400.0,80370.0,11280.0,6768.0,3384.0,-1128.0,0.0,-23970.0
12233,2017.0,281.0,26400.0,24200.0,31680.0,25344.0,9504.0,-3168.0,0.0,2200.0
12404,2017.0,204.0,45600.0,79800.0,4560.0,3648.0,912.0,-456.0,0.0,-34200.0
12418,2017.0,305.0,40800.0,60480.0,61200.0,36720.0,30600.0,-6120.0,0.0,-19680.0
12660,2017.0,716.0,120400.0,55900.0,421400.0,337120.0,126420.0,-42140.0,0.0,64500.0
13491,2017.0,983.0,142200.0,206190.0,113760.0,91008.0,34128.0,-11376.0,0.0,-63990.0
13593,2017.0,340.0,20160.0,19800.0,26208.0,15724.8,2620.8,-2620.8,0.0,360.0
13957,2017.0,590.0,358650.0,350680.0,143460.0,114768.0,71730.0,-14346.0,0.0,7970.0
14254,2017.0,92.0,211200.0,310200.0,591360.0,295680.0,236544.0,-59136.0,0.0,-99000.0
14485,2017.0,306.0,233970.0,340320.0,233970.0,140382.0,116985.0,-23397.0,0.0,-106350.0
14520,2017.0,480.0,39600.0,19250.0,110880.0,88704.0,11088.0,-11088.0,0.0,20350.0
14555,2017.0,637.0,10400.0,9750.0,45760.0,32032.0,9152.0,-4576.0,0.0,650.0
15099,2017.0,774.0,119240.0,116530.0,536580.0,268290.0,214632.0,-53658.0,0.0,2710.0
15197,2017.0,345.0,144980.0,207585.0,130482.0,78289.2,52192.8,-13048.2,0.0,-62605.0
15385,2017.0,388.0,84240.0,123930.0,294840.0,206388.0,88452.0,-29484.0,0.0,-39690.0
15416,2017.0,819.0,376800.0,551070.0,942000.0,471000.0,94200.0,-94200.0,0.0,-174270.0
15685,2017.0,613.0,129000.0,63425.0,90300.0,36120.0,9030.0,-9030.0,0.0,65575.0
15886,2017.0,513.0,14400.0,13500.0,61920.0,30960.0,18576.0,-6192.0,0.0,900.0
16069,2017.0,392.0,7680.0,6720.0,15360.0,12288.0,1536.0,-1536.0,0.0,960.0
16326,2017.0,57.0,38520.0,70620.0,96300.0,77040.0,28890.0,-9630.0,0.0,-32100.0
16758,2017.0,873.0,12880.0,11960.0,57960.0,34776.0,5796.0,-5796.0,0.0,920.0
16884,2017.0,407.0,505800.0,746055.0,1719720.0,687888.0,515916.0,-171972.0,0.0,-240255.0
16999,2017.0,749.0,471120.0,924120.0,1130688.0,452275.2,565344.0,-113068.8,0.0,-453000.0
17641,2017.0,945.0,68880.0,126280.0,117096.0,70257.6,11709.6,-11709.6,0.0,-57400.0
17646,2017.0,28.0,76440.0,,160524.0,96314.4,80262.0,-16052.4,0.0,-63700.0
18216,2017.0,962.0,194400.0,186300.0,330480.0,231336.0,132192.0,,0.0,8100.0
18366,2017.0,856.0,30600.0,58140.0,52020.0,31212.0,5202.0,-5202.0,0.0,-27540.0
18509,2017.0,411.0,274680.0,268140.0,1373400.0,961380.0,686700.0,-137340.0,0.0,6540.0
18837,2017.0,974.0,411840.0,804960.0,1359072.0,815443.2,407721.6,-135907.2,0.0,-393120.0
18932,2017.0,20.0,19170.0,9230.0,36423.0,14569.2,10926.9,-3642.3,0.0,9940.0
19112,2017.0,413.0,152100.0,73125.0,380250.0,304200.0,190125.0,-38025.0,0.0,78975.0
19317,2017.0,728.0,42300.0,20445.0,101520.0,60912.0,20304.0,-10152.0,0.0,21855.0
19501,2017.0,681.0,45360.0,21870.0,172368.0,137894.4,34473.6,-17236.8,0.0,23490.0
19559,2017.0,918.0,159600.0,233415.0,191520.0,76608.0,19152.0,-19152.0,0.0,-73815.0
19651,2017.0,83.0,18480.0,24255.0,64680.0,32340.0,25872.0,-6468.0,0.0,-5775.0
19876,2017.0,435.0,99800.0,44910.0,19960.0,9980.0,3992.0,-1996.0,0.0,54890.0
20333,2017.0,27.0,32400.0,47790.0,116640.0,46656.0,46656.0,-11664.0,0.0,-15390.0
20540,2017.0,29.0,96000.0,188000.0,144000.0,115200.0,14400.0,-14400.0,0.0,-92000.0
20686,2017.0,377.0,163680.0,238080.0,261888.0,157132.8,78566.4,-26188.8,0.0,-74400.0
20812,2017.0,585.0,11250.0,7500.0,23625.0,9450.0,2362.5,-2362.5,0.0,3750.0
20853,2017.0,705.0,21190.0,9780.0,101712.0,50856.0,10171.2,-10171.2,0.0,11410.0
20921,2017.0,633.0,402720.0,788660.0,80544.0,48326.4,8054.4,-8054.4,0.0,-385940.0
21044,2017.0,239.0,40260.0,57645.0,197274.0,118364.4,39454.8,-19727.4,0.0,-17385.0
21593,2017.0,895.0,131320.0,126630.0,525280.0,262640.0,52528.0,-52528.0,0.0,4690.0
21913,2017.0,674.0,13000.0,15600.0,32500.0,16250.0,16250.0,-3250.0,0.0,-2600.0
21933,2017.0,174.0,472800.0,231475.0,1607520.0,1286016.0,643008.0,-160752.0,0.0,241325.0
21985,2017.0,806.0,20520.0,25650.0,90288.0,63201.6,36115.2,-9028.8,0.0,-5130.0
22166,2017.0,994.0,162000.0,236250.0,534600.0,374220.0,53460.0,-53460.0,,-74250.0
22549,2017.0,783.0,76160.0,142800.0,213248.0,85299.2,63974.4,-21324.8,0.0,-66640.0
22785,2017.0,156.0,223080.0,218790.0,490776.0,196310.4,49077.6,-49077.6,0.0,4290.0
22869,2017.0,147.0,570240.0,561330.0,798336.0,638668.8,239500.8,-79833.6,0.0,8910.0
23208,2017.0,191.0,95940.0,181220.0,28782.0,20147.4,,-2878.2,0.0,-85280.0
23245,2017.0,,239360.0,116160.0,1148928.0,459571.2,229785.6,-114892.8,0.0,123200.0
23491,2017.0,604.0,394240.0,388080.0,1261568.0,1009254.4,630784.0,-126156.8,0.0,6160.0
23961,2017.0,42.0,71520.0,32780.0,221712.0,177369.6,110856.0,-22171.2,0.0,38740.0
24265,2017.0,269.0,65840.0,86415.0,230440.0,184352.0,23044.0,-23044.0,0.0,-20575.0
24611,2017.0,559.0,135940.0,252460.0,217504.0,87001.6,21750.4,-21750.4,0.0,-116520.0
24623,2017.0,123.0,24800.0,27900.0,66960.0,26784.0,6696.0,-6696.0,0.0,-3100.0
25111,2017.0,756.0,126000.0,122500.0,,231840.0,115920.0,-28980.0,0.0,3500.0
25208,2017.0,442.0,89830.0,41460.0,386269.0,231761.4,154507.6,-38626.9,0.0,48370.0
25529,2017.0,811.0,576000.0,1132800.0,345600.0,207360.0,103680.0,-34560.0,0.0,-556800.0
25732,2017.0,220.0,356400.0,346500.0,1710720.0,684288.0,342144.0,-171072.0,0.0,9900.0
25947,2017.0,544.0,259600.0,127440.0,285560.0,171336.0,28556.0,-28556.0,0.0,132160.0
26293,2017.0,125.0,20740.0,20130.0,8296.0,4977.6,3318.4,-829.6,0.0,610.0
26448,2017.0,337.0,203840.0,399840.0,754208.0,527945.6,377104.0,-75420.8,0.0,-196000.0
26730,2017.0,597.0,81000.0,78750.0,340200.0,136080.0,170100.0,-34020.0,0.0,2250.0
26885,2017.0,244.0,260960.0,128150.0,782880.0,548016.0,78288.0,-78288.0,0.0,132810.0
26888,2017.0,502.0,398800.0,583245.0,239280.0,143568.0,95712.0,-23928.0,0.0,-184445.0
27003,2017.0,203.0,87360.0,81900.0,192192.0,134534.4,38438.4,-19219.2,0.0,5460.0
27258,2017.0,409.0,10890.0,19800.0,22869.0,11434.5,6860.7,-2286.9,0.0,-8910.0
27622,2017.0,449.0,150720.0,282600.0,572736.0,286368.0,229094.4,-57273.6,0.0,-131880.0
27678,2017.0,343.0,47840.0,62790.0,138736.0,83241.6,27747.2,-13873.6,0.0,-14950.0
27935,2017.0,978.0,202400.0,298080.0,263120.0,157872.0,52624.0,-26312.0,0.0,-95680.0
28415,2017.0,740.0,229800.0,444280.0,229800.0,114900.0,114900.0,-22980.0,0.0,-214480.0
28529,2017.0,90.0,46680.0,38900.0,9336.0,3734.4,933.6,-933.6,0.0,7780.0
29118,2017.0,982.0,24600.0,36285.0,95940.0,57564.0,47970.0,-9594.0,0.0,-11685.0
29357,2017.0,164.0,165200.0,313880.0,313880.0,125552.0,156940.0,-31388.0,0.0,-148680.0
29403,2017.0,735.0,158880.0,152260.0,730848.0,584678.4,219254.4,-73084.8,0.0,6620.0
29427,2017.0,106.0,69120.0,122880.0,317952.0,222566.4,95385.6,-31795.2,0.0,-53760.0
29593,2017.0,591.0,103200.0,47300.0,278640.0,111456.0,55728.0,-27864.0,0.0,55900.0
29601,2017.0,361.0,33200.0,47310.0,83000.0,41500.0,16600.0,-8300.0,0.0,-14110.0
29967,2017.0,547.0,393550.0,583380.0,432905.0,303033.5,86581.0,-43290.5,0.0,-189830.0
29976,2017.0,752.0,217440.0,422800.0,282672.0,113068.8,56534.4,-28267.2,0.0,-205360.0
30132,2015.0,140.0,37350.0,33200.0,115785.0,,46314.0,-11578.5,0.0,4150.0
30246,2015.0,320.0,321720.0,471090.0,1351224.0,675612.0,405367.2,-135122.4,0.0,-149370.0
30264,2015.0,850.0,7170.0,0.0,24378.0,12189.0,7313.4,-2437.8,0.0,7170.0
30302,2015.0,235.0,,232185.0,662232.0,463562.4,66223.2,-66223.2,0.0,-70665.0
30369,2015.0,344.0,8320.0,11520.0,24128.0,16889.6,12064.0,-2412.8,0.0,-3200.0
31143,2015.0,515.0,106650.0,156420.0,362610.0,181305.0,72522.0,-36261.0,0.0,-49770.0
31438,2015.0,256.0,9960.0,3320.0,16932.0,10159.2,6772.8,-1693.2,0.0,6640.0
31622,2015.0,370.0,693000.0,683100.0,1732500.0,1039500.0,693000.0,,0.0,9900.0
31842,2015.0,715.0,132000.0,194700.0,26400.0,18480.0,10560.0,-2640.0,0.0,-62700.0
32128,2015.0,949.0,153400.0,145730.0,153400.0,122720.0,76700.0,-15340.0,0.0,7670.0
32253,2015.0,729.0,76560.0,74240.0,168432.0,117902.4,84216.0,-16843.2,0.0,2320.0
32388,2015.0,87.0,53760.0,25920.0,139776.0,111820.8,13977.6,-13977.6,0.0,27840.0
32579,2015.0,64.0,258720.0,124740.0,1164240.0,698544.0,465696.0,-116424.0,0.0,133980.0
32676,2015.0,642.0,287360.0,139190.0,747136.0,373568.0,298854.4,-74713.6,0.0,148170.0
32760,2015.0,306.0,63900.0,62480.0,31950.0,19170.0,3195.0,-3195.0,0.0,1420.0
32969,2015.0,199.0,255200.0,249400.0,1250480.0,500192.0,250096.0,-125048.0,0.0,5800.0
32995,2015.0,201.0,216320.0,419120.0,930176.0,372070.4,465088.0,-93017.6,0.0,-202800.0
33282,2015.0,750.0,1480.0,0.0,1036.0,725.2,414.4,-103.6,0.0,1480.0
34049,2015.0,620.0,285180.0,139195.0,1425900.0,1140720.0,427770.0,-142590.0,0.0,145985.0
34074,2015.0,845.0,2880.0,3240.0,9792.0,4896.0,979.2,-979.2,0.0,-360.0
34248,2015.0,768.0,80320.0,150600.0,257024.0,154214.4,102809.6,-25702.4,0.0,-70280.0
34308,2015.0,310.0,68040.0,96390.0,156492.0,125193.6,15649.2,-15649.2,0.0,-28350.0
34470,2015.0,420.0,58400.0,102200.0,274480.0,109792.0,137240.0,-27448.0,,-43800.0
34569,2015.0,899.0,27360.0,27360.0,32832.0,22982.4,3283.2,-3283.2,0.0,0.0
34772,2015.0,282.0,38940.0,48675.0,167442.0,83721.0,66976.8,-16744.2,0.0,-9735.0
34823,2015.0,798.0,22360.0,33540.0,26832.0,16099.2,5366.4,-2683.2,0.0,-11180.0
35119,2015.0,919.0,17550.0,34560.0,28080.0,22464.0,11232.0,-2808.0,0.0,-17010.0
35426,2015.0,706.0,88480.0,165900.0,247744.0,123872.0,24774.4,-24774.4,0.0,-77420.0
35492,2015.0,716.0,30690.0,27900.0,125829.0,62914.5,37748.7,-12582.9,0.0,2790.0
35662,2015.0,300.0,21150.0,29610.0,69795.0,27918.0,34897.5,-6979.5,0.0,-8460.0
35703,2015.0,835.0,7770.0,11100.0,28749.0,20124.3,5749.8,-2874.9,0.0,-3330.0
35750,2015.0,810.0,37800.0,74520.0,83160.0,66528.0,41580.0,-8316.0,0.0,-36720.0
35844,2015.0,344.0,17700.0,8555.0,8850.0,6195.0,3540.0,-885.0,0.0,9145.0
35887,2015.0,958.0,86580.0,153920.0,155844.0,109090.8,77922.0,-15584.4,0.0,-67340.0
36046,2015.0,994.0,77000.0,35750.0,46200.0,27720.0,18480.0,-4620.0,0.0,41250.0
36360,2015.0,56.0,76000.0,102600.0,205200.0,82080.0,82080.0,-20520.0,0.0,-26600.0
36679,2015.0,634.0,152280.0,215730.0,30456.0,24364.8,9136.8,-3045.6,0.0,-63450.0
36727,2015.0,962.0,69450.0,129640.0,173625.0,138900.0,52087.5,-17362.5,0.0,-60190.0
36740,2015.0,117.0,151600.0,73905.0,151600.0,60640.0,15160.0,-15160.0,0.0,77695.0
36941,2015.0,473.0,141800.0,269420.0,241060.0,192848.0,120530.0,-24106.0,0.0,-127620.0
37342,2015.0,815.0,73440.0,67320.0,190944.0,76377.6,95472.0,-19094.4,0.0,6120.0
37412,2015.0,105.0,66000.0,63250.0,66000.0,33000.0,,-6600.0,0.0,2750.0
37653,2015.0,704.0,10640.0,4560.0,18088.0,12661.6,5426.4,-1808.8,0.0,6080.0
37721,2015.0,144.0,25360.0,44380.0,121728.0,73036.8,24345.6,-12172.8,0.0,-19020.0
38023,2015.0,613.0,49100.0,66285.0,112930.0,67758.0,11293.0,-11293.0,0.0,-17185.0
38032,2015.0,264.0,1170.0,780.0,1521.0,608.4,760.5,-152.1,0.0,390.0
38062,2015.0,443.0,203060.0,97625.0,284284.0,227427.2,56856.8,-28428.4,0.0,105435.0
38296,2015.0,565.0,275500.0,404985.0,771400.0,617120.0,154280.0,-77140.0,0.0,-129485.0
38401,2015.0,84.0,188600.0,89585.0,641240.0,512992.0,128248.0,-64124.0,0.0,99015.0
38406,2015.0,460.0,15840.0,15400.0,33264.0,19958.4,3326.4,-3326.4,0.0,440.0
38610,2015.0,578.0,92520.0,127215.0,416340.0,291438.0,124902.0,-41634.0,0.0,-34695.0
38611,2015.0,263.0,59220.0,26320.0,254646.0,152787.6,127323.0,-25464.6,0.0,32900.0
38714,2015.0,560.0,47450.0,46720.0,71175.0,56940.0,35587.5,-7117.5,0.0,730.0
38764,2015.0,951.0,170280.0,165550.0,510840.0,255420.0,255420.0,-51084.0,0.0,4730.0
38864,2015.0,467.0,42100.0,50520.0,79990.0,39995.0,15998.0,-7999.0,0.0,-8420.0
38946,2015.0,966.0,88770.0,129120.0,62139.0,37283.4,18641.7,-6213.9,0.0,-40350.0
39802,2015.0,467.0,441480.0,432990.0,1280292.0,768175.2,128029.2,-128029.2,0.0,8490.0
40190,2015.0,947.0,66510.0,88680.0,232785.0,162949.5,23278.5,-23278.5,0.0,-22170.0
40231,2015.0,588.0,293400.0,,117360.0,58680.0,35208.0,-11736.0,0.0,6520.0
40950,2015.0,601.0,80080.0,37180.0,288288.0,201801.6,144144.0,-28828.8,0.0,42900.0
41027,2015.0,257.0,23400.0,10800.0,79560.0,63648.0,31824.0,-7956.0,0.0,12600.0
41159,2015.0,933.0,143280.0,202980.0,472824.0,283694.4,189129.6,-47282.4,0.0,-59700.0
41345,2015.0,227.0,69210.0,92280.0,138420.0,55368.0,13842.0,-13842.0,0.0,-23070.0
41405,2015.0,383.0,258750.0,382950.0,621000.0,434700.0,62100.0,-62100.0,0.0,-124200.0
41451,2015.0,431.0,25760.0,33810.0,77280.0,38640.0,38640.0,-7728.0,0.0,-8050.0
41570,2015.0,837.0,185100.0,357860.0,240630.0,120315.0,120315.0,-24063.0,0.0,-172760.0
41860,2015.0,408.0,52780.0,67860.0,105560.0,63336.0,10556.0,-10556.0,0.0,-15080.0
41906,2015.0,116.0,263760.0,508680.0,501144.0,300686.4,250572.0,-50114.4,0.0,-244920.0
42114,2015.0,526.0,,39040.0,245830.0,172081.0,49166.0,-24583.0,0.0,40260.0
42406,2015.0,968.0,110000.0,104500.0,176000.0,123200.0,70400.0,-17600.0,0.0,5500.0
42484,2015.0,,325500.0,641700.0,325500.0,227850.0,97650.0,-32550.0,0.0,-316200.0
42739,2015.0,928.0,9480.0,17380.0,34128.0,13651.2,17064.0,-3412.8,0.0,-7900.0
42770,2015.0,673.0,6560.0,2460.0,22960.0,13776.0,4592.0,-2296.0,0.0,4100.0
43021,2015.0,850.0,32500.0,14625.0,123500.0,74100.0,61750.0,-12350.0,0.0,17875.0
44291,2015.0,894.0,241920.0,116640.0,217728.0,174182.4,21772.8,-21772.8,0.0,125280.0
44974,2015.0,176.0,83880.0,122325.0,335520.0,201312.0,67104.0,-33552.0,0.0,-38445.0
45221,2015.0,640.0,22820.0,21190.0,109536.0,,,-10953.6,0.0,1630.0
45362,2015.0,570.0,,134815.0,1179060.0,943248.0,471624.0,-117906.0,0.0,139385.0
45750,2015.0,898.0,339300.0,165300.0,1017900.0,712530.0,101790.0,-101790.0,0.0,174000.0
45825,2015.0,968.0,522900.0,773145.0,679770.0,271908.0,67977.0,-67977.0,0.0,-250245.0
46259,2015.0,531.0,69900.0,101355.0,286590.0,229272.0,57318.0,-28659.0,0.0,-31455.0
46274,2015.0,274.0,8920.0,10035.0,41032.0,16412.8,8206.4,-4103.2,0.0,-1115.0
46556,2015.0,836.0,327180.0,638780.0,1243284.0,994627.2,621642.0,-124328.4,0.0,-311600.0
46787,2015.0,581.0,160920.0,156450.0,643680.0,450576.0,257472.0,-64368.0,0.0,4470.0
47053,2015.0,459.0,50280.0,41900.0,95532.0,57319.2,47766.0,-9553.2,0.0,8380.0
47264,2015.0,349.0,381150.0,561330.0,1334025.0,933817.5,400207.5,-133402.5,0.0,-180180.0
47267,2015.0,302.0,125440.0,246400.0,238336.0,143001.6,23833.6,-23833.6,0.0,-120960.0
47352,2015.0,268.0,513150.0,251910.0,410520.0,164208.0,82104.0,-41052.0,0.0,261240.0
47417,2015.0,460.0,115360.0,160680.0,357616.0,250331.2,71523.2,-35761.6,0.0,-45320.0
47464,2015.0,429.0,4180.0,0.0,13376.0,8025.6,4012.8,-1337.6,0.0,4180.0
47871,2015.0,62.0,12320.0,5280.0,36960.0,14784.0,14784.0,-3696.0,0.0,7040.0
47964,2015.0,684.0,219360.0,322185.0,21936.0,8774.4,4387.2,-2193.6,0.0,-102825.0
48204,2015.0,462.0,325360.0,159775.0,1301440.0,650720.0,130144.0,-130144.0,0.0,165585.0
48222,2015.0,39.0,26670.0,34290.0,29337.0,14668.5,2933.7,-2933.7,0.0,-7620.0
48228,2015.0,62.0,10340.0,2585.0,5170.0,3619.0,1551.0,-517.0,0.0,7755.0
48254,2015.0,152.0,87750.0,163800.0,17550.0,10530.0,8775.0,-1755.0,0.0,-76050.0
48272,2015.0,198.0,283320.0,137725.0,56664.0,22665.6,5666.4,-5666.4,0.0,145595.0
48367,2015.0,381.0,335400.0,653600.0,637260.0,509808.0,254904.0,-63726.0,0.0,-318200.0
48533,2015.0,240.0,78200.0,74290.0,218960.0,131376.0,43792.0,-21896.0,0.0,3910.0
49019,2015.0,191.0,11960.0,23000.0,29900.0,23920.0,8970.0,-2990.0,0.0,-11040.0
49446,2015.0,717.0,562500.0,277500.0,1012500.0,506250.0,405000.0,-101250.0,0.0,285000.0
49469,2015.0,279.0,23800.0,45220.0,28560.0,17136.0,5712.0,-2856.0,0.0,-21420.0
49545,2015.0,496.0,66780.0,95400.0,93492.0,37396.8,46746.0,-9349.2,0.0,-28620.0
49822,2015.0,567.0,73200.0,98820.0,161040.0,80520.0,80520.0,-16104.0,0.0,-25620.0
49879,2015.0,291.0,190300.0,363300.0,380600.0,228360.0,152240.0,-38060.0,0.0,-173000.0
50052,2015.0,136.0,625800.0,925290.0,2753520.0,1101408.0,1376760.0,-275352.0,0.0,-299490.0
50164,2015.0,370.0,231120.0,221490.0,693360.0,554688.0,69336.0,-69336.0,0.0,9630.0
50191,2015.0,552.0,37180.0,34320.0,178464.0,124924.8,89232.0,-17846.4,0.0,2860.0
50741,2015.0,795.0,249200.0,364455.0,1246000.0,623000.0,124600.0,-124600.0,0.0,-115255.0
50937,2015.0,795.0,229250.0,445400.0,68775.0,55020.0,20632.5,-6877.5,0.0,-216150.0
51078,2015.0,641.0,2400.0,600.0,9840.0,4920.0,2952.0,-984.0,0.0,1800.0
51148,2015.0,86.0,8100.0,3915.0,7290.0,4374.0,2187.0,-729.0,0.0,4185.0
51343,2015.0,679.0,175800.0,84970.0,193380.0,154704.0,58014.0,-19338.0,0.0,
51422,2015.0,903.0,114660.0,109200.0,206388.0,144471.6,103194.0,-20638.8,0.0,5460.0
51503,2015.0,875.0,40410.0,53880.0,169722.0,135777.6,16972.2,-16972.2,0.0,-13470.0
51832,2015.0,59.0,46500.0,86800.0,46500.0,23250.0,18600.0,-4650.0,0.0,-40300.0
51833,2015.0,751.0,1190.0,0.0,119.0,95.2,23.8,-11.9,0.0,1190.0
51869,2015.0,848.0,39600.0,55440.0,3960.0,1980.0,1188.0,-396.0,0.0,-15840.0
52105,2015.0,662.0,112200.0,209440.0,44880.0,22440.0,13464.0,-4488.0,0.0,-97240.0
52327,2015.0,846.0,221100.0,106865.0,1105500.0,552750.0,221100.0,-110550.0,0.0,114235.0
52328,2015.0,513.0,24300.0,30375.0,34020.0,17010.0,6804.0,-3402.0,0.0,
52443,2015.0,545.0,36400.0,35490.0,94640.0,56784.0,37856.0,-9464.0,0.0,910.0
52797,2015.0,474.0,103320.0,50225.0,134316.0,80589.6,26863.2,-13431.6,0.0,53095.0
53346,2015.0,285.0,5420.0,0.0,3794.0,1517.6,1517.6,-379.4,0.0,5420.0
53589,2015.0,487.0,41400.0,38640.0,140760.0,98532.0,56304.0,-14076.0,0.0,2760.0
53829,2015.0,325.0,353080.0,519435.0,353080.0,211848.0,176540.0,-35308.0,0.0,-166355.0
54161,2015.0,826.0,105600.0,51150.0,42240.0,16896.0,16896.0,-4224.0,0.0,54450.0
54328,2015.0,635.0,654750.0,1292040.0,851175.0,510705.0,255352.5,-85117.5,0.0,-637290.0
